10,52.315,136.05346660412587,2.1557271631341264,0.8782207779125155,1.6123139192960372,0.3868195915950806
20,102.414,182.03461375243995,1.510333616696026,0.2601179944919428,1.2161366315644437,0.12217353714683683
30,126.139,194.8624891532488,1.4108671966752326,0.19699493152978484,1.1303861226009557,0.0794392152497959
40,140.631,173.49384668915494,1.333434659907532,0.1517614469028591,1.091102614997012,0.053676022780055704
50,170.28,220.67112090167123,1.3058966884181542,0.12846587655509062,1.0734629773879578,0.04303462991954008
60,201.478,293.67672280247206,1.2756651846032818,0.11115076321544155,1.0587976346607637,0.03485173200971021
70,195.06,210.95944728786148,1.2554174409765733,0.09706206876273653,1.0513262850043672,0.030392592349716866
80,226.049,284.6078329895367,1.2470540592098787,0.09415000720540642,1.0431312314084282,0.025888962185876933
90,219.041,234.95935673856448,1.2341546504148193,0.0885104313455962,1.038402267603924,0.023412778045362286
100,242.005,279.7136124234929,1.2215592670540918,0.07875646897922382,1.0372911183592222,0.022196141891144706
200,342.037,327.28204905096766,1.175622352356772,0.0547475624426128,1.017688425106836,0.010254108827676993
300,408.851,318.2866802098385,1.156254860275541,0.04342350346349444,1.0113860759148312,0.00676065840596384
400,489.897,349.7002807991438,1.1437381692980935,0.03949668809385556,1.0083974975113932,0.004969360501436192
500,523.016,293.15618319250916,1.1382461326440294,0.03587945550343365,1.0069156453995187,0.003983248988007262
600,609.837,326.64968151063607,1.1317994394476245,0.033512002939032434,1.0056798849896007,0.0033181369254713967
700,653.977,291.315729872247,1.1255279857915292,0.030343054187535738,1.0048807861362132,0.002785898943778147
800,730.246,326.4963881637896,1.1226933578290703,0.02899775219405787,1.0041650173214185,0.0022822073351235926
900,778.866,325.64503687911474,1.120662261195347,0.027941614922117802,1.0036606924707447,0.001972974463213438
1000,835.574,337.33509826876895,1.116201452245819,0.02639734791841964,1.003398986433115,0.001903416966401333
2000,1408.023,363.8982941303792,1.1036828065017024,0.02076751589881978,1.0016825298177512,0.0010158664140001055
3000,1951.127,430.4766275548534,1.095669089853084,0.019820560311682195,1.0011290516024407,0.0006655485947583521
