0.1,42.221,2.055762388993436,1.0244256576331547,0.013013118057379421,1.0265412113362429,0.007702726573554755
0.2,86.02,3.6380764148104423,1.0333854200473247,0.015746476761973924,1.026124433778074,0.007877569164207296
0.3,131.702,4.795122104806091,1.0429469981953283,0.017198587159612658,1.026665188411338,0.00806768402922263
0.4,177.038,5.9689660746229745,1.0463551408526766,0.017282735066612057,1.0265096211629647,0.008121111453187453
0.5,223.176,6.89789997028081,1.0503521309394837,0.016939537601511137,1.026417692872554,0.007988676201600578
0.6,268.561,7.838129815204645,1.0529274076789412,0.016178552781157932,1.0265782091369073,0.00809603860814502
0.7,315.797,9.166012819105154,1.0551707618120247,0.015034321171923172,1.0262785665914547,0.007874258320479804
0.8,362.706,9.65761689030995,1.055877030758154,0.012875051656514211,1.0265617852759925,0.007902640244514822
0.9,409.856,11.543451130402898,1.0566878253495513,0.0127701785508758,1.0264515171278659,0.008051660127081502
1,456.47,12.162199636578904,1.0580494443047617,0.012129459310098328,1.0267313716280437,0.00795871046349421
