0.1,10.59,3.3585562374329836,1.3566909465458117,0.19515342087841203,1.1462888208108093,0.06886470477240285
0.2,27.66,7.215705093752099,1.5433764697497698,0.2290367476159326,1.145486195741589,0.06589483231943392
0.3,49.637,12.51563945629627,1.5873903709207908,0.22893375417401254,1.144248900505886,0.06447587822653672
0.4,70.014,15.911624807039663,1.624701818009643,0.2395471712856041,1.1467993515826052,0.07333732413883555
0.5,95.307,20.031543899560013,1.592923836546708,0.22471642287416216,1.1510720729570572,0.0686123778672165
0.6,119.54,24.078546467758386,1.5639887433348436,0.20184421071861253,1.1479428558351772,0.06444936420801242
0.7,142.865,28.129037932357374,1.5369241042972848,0.18850795229142653,1.1534218563611085,0.2251958232119015
0.8,168.057,29.972983685312347,1.5002288746029657,0.17010602911854147,1.1471685923006716,0.07123183739950815
0.9,193.661,33.480264022256456,1.4733585660909474,0.14968790518031092,1.1437081080844078,0.06697053305552252
1,217.994,35.9609227356585,1.443645385715802,0.13213200144559162,1.147060196453349,0.07076943486990196
