0.1,12.325,2.73484460253229,1.0559850803534714,1.0905908392628993,1.1126007688850659,1.192992965046325,1.3954455554653997,0.04399807690646631,0.0640839943588053,0.07915310691239302,0.14658241373279618,0.38728092266752634,0.9922840756546617,1.0182972116543032,1.034990647582181,1.0961758493928495,1.24316721714014,0.005516590506297101,0.011486826245611806,0.020211289627973656,0.05964822728388912,0.19114063431915884
0.2,26.412,4.554586260024065,1.0711632280650365,1.1178057128597345,1.147611094778203,1.257807972738759,1.5507174047151189,0.04857200167065831,0.07188184160430384,0.08965653877701124,0.17186725656546628,0.48609601879260544,0.9925928105908123,1.0192429748009908,1.0363803455705192,1.0991683523863882,1.2495556107014116,0.005763066414699569,0.011937464509973994,0.020986068183410384,0.06221927031236177,0.19886993006633755
0.3,40.736,6.466088771428985,1.0802522694394883,1.1349390452381511,1.1699345358434536,1.2988977960118278,1.6408509232066024,0.05099483398488141,0.07597843565818363,0.09541825264230364,0.1886852670219354,0.5988312220274247,0.9925009748171407,1.01899561884009,1.0358332647415183,1.096571838400458,1.2406711612435894,0.005542090269457044,0.012010300859333281,0.02104969093511034,0.06180128876068097,0.1972861640332765
0.4,55.829,8.503632106341385,1.091094635523196,1.1523282913831838,1.1914478308213745,1.335530092296591,1.7156959717342144,0.05490947009734207,0.08313142000445974,0.10476896751872343,0.20666076403522063,0.6148612253896703,0.9927195782877384,1.0186047942410519,1.0350882148132095,1.0948994406353878,1.2376014551731471,0.005294366133626413,0.011764184359181366,0.020769537689380554,0.06133127643521403,0.19702813449234483
0.5,71.393,9.844620409137166,1.0904274206926985,1.1526772375576082,1.1924366066968741,1.3386238940073762,1.7235907322060973,0.04771546967267406,0.07235251051317236,0.09175300438326879,0.18528492380782466,0.5772088547044869,0.9926364536041782,1.0187074425612044,1.0352872955614871,1.0952121894467806,1.2364915195307378,0.005659670359529583,0.011143674191655052,0.019660190533460506,0.05804991161829811,0.18421710601557398
0.6,87.331,11.498845115923599,1.094793204366992,1.158647334390291,1.1994473205616007,1.350255317616979,1.7526956474412818,0.04768753091956206,0.07334809086310497,0.09380162754899413,0.19213822922071128,0.5876371566940459,0.9928115545126219,1.0179450789338058,1.0338617285965808,1.091136777289377,1.2241559041411265,0.0056264689882488264,0.011461456978555868,0.019746459272675564,0.056510839841436566,0.175191308547963
0.7,102.97,13.647237815763306,1.0995418672799253,1.1679379375785521,1.2116971085010977,1.3732696117610135,1.798950750341376,0.045839576080585545,0.07073989214018558,0.09150037305889247,0.19382684274854908,0.6067693690712844,0.992160961423453,1.0185556899650314,1.0354864546893032,1.097273809052067,1.2442874445267469,0.005586891575186286,0.011646356689392227,0.020818320459634866,0.06184677957091924,0.19555794798433712
0.8,118.747,14.47822471852126,1.10149202402758,1.172231569217713,1.217414324046508,1.3836243493192513,1.8219300737697766,0.04358616175240452,0.06751530452671058,0.08723135913035354,0.18224276557911462,0.5586588034975353,0.9923363590747984,1.0189177880174836,1.035902734334575,1.0974115979655057,1.2432688650656911,0.005517330128806901,0.011795724301355403,0.020760338006150462,0.060720443790160096,0.19618229748945226
0.9,134.973,15.589299888064248,1.1042694550524783,1.1782055992719038,1.225617175707976,1.4007303865196423,1.8648027001394796,0.04247192107355157,0.06607844691468122,0.08584570986022368,0.18390773572066474,0.5929381418883561,0.992622452173387,1.018429115986037,1.034897239161278,1.0949889347433022,1.2401368399013433,0.00551920339078194,0.011567223087648354,0.020287005003530832,0.06018497214490753,0.19765089591174578
1.0,150.417,17.504545438256887,1.1039632778014048,1.1760773010644687,1.2223173786922696,1.3934741225238327,1.846587656563118,0.03930093998504101,0.06252172737763441,0.08232465570580622,0.17996829877114867,0.5751242542782595,0.9925734124656749,1.0180382637150363,1.0342404443747086,1.0930473261590061,1.2330122583892975,0.005608611625782672,0.010887660580230538,0.019072846900226013,0.05614592441806428,0.18010271089895702
