1.1,97.198,8.576292672244808,0.9950111790207136,1.0215915767800705,1.0385248223404069,1.0994394546028732,1.242939889757126,0.0066884018640372385,0.013504465765784946,0.022445112648427017,0.06402873415504334,0.20849559426390402,0.9925091138987101,1.0186851391070169,1.035279144333067,1.0950571338942976,1.2357269760474505,0.0054538677789264,0.011514346228964103,0.020293905612147157,0.06003691399300565,0.19502318077902245
1.2,111.703,11.829741797689417,1.0015139129304909,1.030380335255923,1.0489106914385127,1.1160039695114603,1.2776097759644043,0.008753306419325438,0.018371969998453714,0.028491612050745605,0.07505233632552896,0.24295851430849158,0.9925149496575749,1.0186999293760106,1.0353710218166103,1.0956251447691712,1.2376689012422686,0.0055130156909838106,0.011428177875513429,0.020134637474675254,0.059799045081899885,0.19394531992963776
1.3,125.573,13.49980262818683,1.009714716904771,1.0406689328752479,1.060445401486676,1.1318235509489867,1.3025485431367596,0.011420351843609584,0.02211006892582711,0.032514544189726644,0.08004680361794587,0.24456503615998343,0.9927859225692434,1.0182850448956062,1.034526925805518,1.0935531359267445,1.2341149785637886,0.005110049281306532,0.011621719760235424,0.02028244619811858,0.05874758059555763,0.18709266262635185
1.4,137.813,15.44869026811011,1.0187136593681367,1.0538580686875938,1.0761928043276046,1.1565388071194511,1.3528967314992586,0.014600614980815357,0.02602981781190152,0.03775569265399575,0.09521298968555889,0.3156149479631845,0.9925355912263637,1.0186853083760266,1.0351835231423734,1.0942653508575306,1.2331302194971867,0.00584830959929624,0.011475196793070701,0.020283333701201584,0.060630277219013956,0.19875415577761865
1.5,145.248,15.95094028576372,1.0310275742996793,1.0708138756412777,1.0963771216241704,1.1899388105067852,1.4234645997500455,0.017789069697567456,0.03041706828190526,0.042576663494280916,0.10053829181529411,0.31023538223637814,0.9924377505260318,1.018955710708147,1.0360259887135987,1.098882849106942,1.2516426740590565,0.005568757480816659,0.012380872392523718,0.0217794545964553,0.06457058438073246,0.2116781939869826
1.6,149.215,17.825396910026996,1.0438446579792027,1.0885073315044762,1.1168978406910581,1.2194279738456133,1.4715615328393135,0.022210709038048296,0.036910678938690815,0.050483037836535426,0.11614990565235687,0.35762053184985076,0.9925113645431591,1.0185508170317668,1.035187423094283,1.0955230815990848,1.2373987781105436,0.0054063896315467985,0.011739111828616993,0.020792954940732657,0.06156728727386776,0.1983865823199239
1.7,152.995,18.93855789124399,1.0583777023138399,1.111083654956259,1.1448950628439025,1.2692522392184156,1.5924179620088914,0.027379838429598076,0.04477884547970373,0.0602505912872713,0.136484763112598,0.44182068245668954,0.9925666575559262,1.0184422040893617,1.034888328323679,1.0944112557045824,1.23567896176895,0.005716446175494131,0.011384930607158865,0.020291592583972853,0.059816761996987135,0.18922742109487786
1.8,152.725,17.14331866938254,1.0744999366043018,1.1347363088956013,1.1735609365849422,1.3182155199193761,1.7037562923192773,0.03259503358908331,0.05176805903827464,0.06887505290090755,0.1542057252651678,0.492384114456371,0.9923666559127831,1.018804573212308,1.0356719125547125,1.0968395679910452,1.2420845253694133,0.005454986039315188,0.011698832636192369,0.02062826019315479,0.06081088682445511,0.1937190190530854
1.9,152.894,17.85432059754725,1.0889456402312785,1.1550212699343465,1.1973544164740546,1.352960754621752,1.757425398824052,0.0352312798772375,0.055580584103559455,0.07380577975627099,0.1666809184527485,0.5512802447571898,0.9923064356990634,1.0182827407078712,1.034961483095676,1.0962936566865884,1.2470632965897182,0.005389296742905952,0.01164473075511726,0.0207448911126201,0.06214305322173829,0.20810767020250223
2,151.922,17.372907528678095,1.104832953927171,1.1779924581194792,1.2250315894838657,1.3993733649400548,1.8573621698146001,0.038472605880441046,0.06126344970471593,0.08134107228430544,0.18112037347103072,0.5771756585077983,0.9926356681597541,1.0187641347666947,1.0354967462804767,1.096284892646276,1.2391181327460263,0.0055105646348061485,0.011673370843061604,0.020533521837216146,0.060395259922758945,0.19094709526747838
